"Subject","Start Date","Start Time","End Date","End Time","All Day Event","Description","Location","Private"
"ЗАМ; БГЭУ: 3/233; (ЯS); 23 ДЦИ-1,223 ДЦС-1; (лек-7); неделя: 10","11/06/2025","17:45","11/06/2025","19:05","False","Зеневич Анна Михайловна; БГЭУ: 3/233; (Язык SQL); 23 ДЦИ-1,223 ДЦС-1; (лекции); неделя: 10","БГЭУ: 3/233","True"
"ЗАМ; БГЭУ: 4/401; (ЦТПД); 24 ДКР-1; (кон-1); неделя: 20","01/14/2026","13:05","01/14/2026","14:25","False","Зеневич Анна Михайловна; БГЭУ: 4/401; (Цифровые технологии представления данных); 24 ДКР-1; (консультация); неделя: 20","БГЭУ: 4/401","True"
"ЗАМ; БГЭУ: 4/607; (ЦТПД); 24 ДКР-1; (экз-1); неделя: 20","01/15/2026","9:45","01/15/2026","11:05","False","Зеневич Анна Михайловна; БГЭУ: 4/607; (Цифровые технологии представления данных); 24 ДКР-1; (экзамен); неделя: 20","БГЭУ: 4/607","True"
"ЗАМ; БГЭУ: 4/602; (ЦТПД); 24 ДКР-1; (экз-2); неделя: 20","01/15/2026","11:15","01/15/2026","12:35","False","Зеневич Анна Михайловна; БГЭУ: 4/602; (Цифровые технологии представления данных); 24 ДКР-1; (экзамен); неделя: 20","БГЭУ: 4/602","True"
"ЗАМ; БГЭУ: 4/602; (ЦТПД); 24 ДКР-1; (экз-3); неделя: 20","01/15/2026","13:05","01/15/2026","14:25","False","Зеневич Анна Михайловна; БГЭУ: 4/602; (Цифровые технологии представления данных); 24 ДКР-1; (экзамен); неделя: 20","БГЭУ: 4/602","True"
"ЗАМ; БГЭУ: 2/402; (ЯS); 23 ДЦИ-21; (Лаб-16); неделя: 16","12/17/2025","14:35","12/17/2025","15:55","False","Зеневич Анна Михайловна; БГЭУ: 2/402; (Язык SQL); 23 ДЦИ-21; (Лабораторные занятия); неделя: 16","БГЭУ: 2/402","True"
"ЗАМ; БГЭУ: 2/402; (ЯS); 23 ДЦИ-11; (Лаб-16); неделя: 16","12/17/2025","16:05","12/17/2025","17:25","False","Зеневич Анна Михайловна; БГЭУ: 2/402; (Язык SQL); 23 ДЦИ-11; (Лабораторные занятия); неделя: 16","БГЭУ: 2/402","True"
"ЗАМ; БГЭУ: 2/218; (ЯS); 23 ДЦС-11; (Лаб-16); неделя: 16","12/17/2025","17:45","12/17/2025","19:05","False","Зеневич Анна Михайловна; БГЭУ: 2/218; (Язык SQL); 23 ДЦС-11; (Лабораторные занятия); неделя: 16","БГЭУ: 2/218","True"
"ЗАМ; БГЭУ: 2/218; (ЯS); 23 ДЦС-12; (Лаб-16); неделя: 16","12/18/2025","13:05","12/18/2025","14:25","False","Зеневич Анна Михайловна; БГЭУ: 2/218; (Язык SQL); 23 ДЦС-12; (Лабораторные занятия); неделя: 16","БГЭУ: 2/218","True"
"ЗАМ; БГЭУ: 2/405; (ЯS); 23 ДЦИ-22; (Лаб-14); неделя: 16","12/18/2025","14:35","12/18/2025","15:55","False","Зеневич Анна Михайловна; БГЭУ: 2/405; (Язык SQL); 23 ДЦИ-22; (Лабораторные занятия); неделя: 16","БГЭУ: 2/405","True"
"ЗАМ; БГЭУ: 2/301; (ЯS); 23 ДЦИ-12; (Лаб-16); неделя: 16","12/18/2025","16:05","12/18/2025","17:25","False","Зеневич Анна Михайловна; БГЭУ: 2/301; (Язык SQL); 23 ДЦИ-12; (Лабораторные занятия); неделя: 16","БГЭУ: 2/301","True"
"ЗАМ; БГЭУ: 2/405; (ЯS); 23 ДЦИ-22; (Лаб-15); неделя: 16","12/19/2025","14:35","12/19/2025","15:55","False","Зеневич Анна Михайловна; БГЭУ: 2/405; (Язык SQL); 23 ДЦИ-22; (Лабораторные занятия); неделя: 16","БГЭУ: 2/405","True"
"ЗАМ; БГЭУ: 2/405; (ЯS); 23 ДЦИ-22; (Лаб-16); неделя: 16","12/19/2025","16:05","12/19/2025","17:25","False","Зеневич Анна Михайловна; БГЭУ: 2/405; (Язык SQL); 23 ДЦИ-22; (Лабораторные занятия); неделя: 16","БГЭУ: 2/405","True"
"ЗАМ; БГЭУ: 4/301; (ЦТПД); 24 ДКУ-1; (кон-1); неделя: 19","01/09/2026","13:05","01/09/2026","14:25","False","Зеневич Анна Михайловна; БГЭУ: 4/301; (Цифровые технологии представления данных); 24 ДКУ-1; (консультация); неделя: 19","БГЭУ: 4/301","True"
"ЗАМ; БГЭУ: 4/607; (ЦТПД); 24 ДКУ-1; (экз-1); неделя: 19","01/10/2026","9:45","01/10/2026","11:05","False","Зеневич Анна Михайловна; БГЭУ: 4/607; (Цифровые технологии представления данных); 24 ДКУ-1; (экзамен); неделя: 19","БГЭУ: 4/607","True"
"ЗАМ; БГЭУ: 4/602; (ЦТПД); 24 ДКУ-1; (экз-2); неделя: 19","01/10/2026","11:15","01/10/2026","12:35","False","Зеневич Анна Михайловна; БГЭУ: 4/602; (Цифровые технологии представления данных); 24 ДКУ-1; (экзамен); неделя: 19","БГЭУ: 4/602","True"
"ЗАМ; БГЭУ: 4/602; (ЦТПД); 24 ДКУ-1; (экз-3); неделя: 19","01/10/2026","13:05","01/10/2026","14:25","False","Зеневич Анна Михайловна; БГЭУ: 4/602; (Цифровые технологии представления данных); 24 ДКУ-1; (экзамен); неделя: 19","БГЭУ: 4/602","True"
"ЗЮВ; БГЭУ: 2/402; (БОО); 23 ДЦИ-21; (Лаб-1); неделя: 6","10/06/2025","13:05","10/06/2025","14:25","False","Змеева Юлия Викторовна; БГЭУ: 2/402; (Бизнес-офис организации); 23 ДЦИ-21; (Лабораторные занятия); неделя: 6","БГЭУ: 2/402","True"
"ЗЮВ; БГЭУ: 2/401; (БОО); 23 ДЦИ-12; (Лаб-1); неделя: 6","10/06/2025","16:05","10/06/2025","17:25","False","Змеева Юлия Викторовна; БГЭУ: 2/401; (Бизнес-офис организации); 23 ДЦИ-12; (Лабораторные занятия); неделя: 6","БГЭУ: 2/401","True"
"ЗЮВ; БГЭУ: 2/405; (БОО); 23 ДЦИ-22; (Лаб-1); неделя: 6","10/06/2025","17:45","10/06/2025","19:05","False","Змеева Юлия Викторовна; БГЭУ: 2/405; (Бизнес-офис организации); 23 ДЦИ-22; (Лабораторные занятия); неделя: 6","БГЭУ: 2/405","True"
"ЗЮВ; БГЭУ: 2/401; (БА); 22 ДЦИ-11; (Лаб-1); неделя: 6","10/06/2025","19:15","10/06/2025","20:35","False","Змеева Юлия Викторовна; БГЭУ: 2/401; (Бизнес-аналитика); 22 ДЦИ-11; (Лабораторные занятия); неделя: 6","БГЭУ: 2/401","True"
"ЗЮВ; БГЭУ: 4/801; (ОИМП); 25 ДЦК-1; (лек-1); неделя: 6","10/07/2025","14:35","10/07/2025","15:55","False","Змеева Юлия Викторовна; БГЭУ: 4/801; (Основы и методологии программирования); 25 ДЦК-1; (лекции); неделя: 6","БГЭУ: 4/801","True"
"ЗЮВ; БГЭУ: 4/801; (ОИМП); 25 ДЦК-1; (лек-2); неделя: 6","10/07/2025","16:05","10/07/2025","17:25","False","Змеева Юлия Викторовна; БГЭУ: 4/801; (Основы и методологии программирования); 25 ДЦК-1; (лекции); неделя: 6","БГЭУ: 4/801","True"
"ЗЮВ; БГЭУ: 2/405; (БА); 22 ДЦИ-11; (Лаб-2); неделя: 6","10/07/2025","17:45","10/07/2025","19:05","False","Змеева Юлия Викторовна; БГЭУ: 2/405; (Бизнес-аналитика); 22 ДЦИ-11; (Лабораторные занятия); неделя: 6","БГЭУ: 2/405","True"
"ЗЮВ; БГЭУ: 2/402; (БА); 22 ДЦИ-21; (Лаб-1); неделя: 6","10/07/2025","19:15","10/07/2025","20:35","False","Змеева Юлия Викторовна; БГЭУ: 2/402; (Бизнес-аналитика); 22 ДЦИ-21; (Лабораторные занятия); неделя: 6","БГЭУ: 2/402","True"
"ЗЮВ; БГЭУ: 1/805; (АИП); 25 ДЦИ-1; (лек-1); неделя: 6","10/08/2025","13:05","10/08/2025","14:25","False","Змеева Юлия Викторовна; БГЭУ: 1/805; (Алгоритмизация и программирование); 25 ДЦИ-1; (лекции); неделя: 6","БГЭУ: 1/805","True"
"ЗЮВ; БГЭУ: 2/406; (ТИАД); 25ДЗ02; (Лаб-1); неделя: 6","10/08/2025","14:35","10/08/2025","15:55","False","Змеева Юлия Викторовна; БГЭУ: 2/406; (Технологии интеллектуального анализа данных); 25ДЗ02; (Лабораторные занятия); неделя: 6","БГЭУ: 2/406","True"
"ЗЮВ; БГЭУ: 2/308; (ИТ); 25 ДЦС-11; (Лаб-1); неделя: 6","10/08/2025","16:05","10/08/2025","17:25","False","Змеева Юлия Викторовна; БГЭУ: 2/308; (Информационные технологии); 25 ДЦС-11; (Лабораторные занятия); неделя: 6","БГЭУ: 2/308","True"
"ЗЮВ; БГЭУ: 2/401; (ИТ); 25 ДЦИ-21; (Лаб-1); неделя: 6","10/09/2025","11:15","10/09/2025","12:35","False","Змеева Юлия Викторовна; БГЭУ: 2/401; (Информационные технологии); 25 ДЦИ-21; (Лабораторные занятия); неделя: 6","БГЭУ: 2/401","True"
"ЗЮВ; БГЭУ: 2/401; (ИТ); 25 ДЦИ-11; (Лаб-1); неделя: 6","10/09/2025","13:05","10/09/2025","14:25","False","Змеева Юлия Викторовна; БГЭУ: 2/401; (Информационные технологии); 25 ДЦИ-11; (Лабораторные занятия); неделя: 6","БГЭУ: 2/401","True"
"ЗЮВ; БГЭУ: 2/401; (БОО); 23 ДЦИ-11; (Лаб-1); неделя: 6","10/09/2025","14:35","10/09/2025","15:55","False","Змеева Юлия Викторовна; БГЭУ: 2/401; (Бизнес-офис организации); 23 ДЦИ-11; (Лабораторные занятия); неделя: 6","БГЭУ: 2/401","True"
"ЗЮВ; БГЭУ: 2/402; (БОО); 23 ДЦИ-21; (Лаб-2); неделя: 6","10/09/2025","16:05","10/09/2025","17:25","False","Змеева Юлия Викторовна; БГЭУ: 2/402; (Бизнес-офис организации); 23 ДЦИ-21; (Лабораторные занятия); неделя: 6","БГЭУ: 2/402","True"
"ЗЮВ; БГЭУ: 2/301; (БА); 22 ДЦИ-12; (Лаб-1); неделя: 6","10/10/2025","16:05","10/10/2025","17:25","False","Змеева Юлия Викторовна; БГЭУ: 2/301; (Бизнес-аналитика); 22 ДЦИ-12; (Лабораторные занятия); неделя: 6","БГЭУ: 2/301","True"
"ЗЮВ; БГЭУ: 2/402; (БА); 22 ДЦИ-22; (Лаб-1); неделя: 6","10/10/2025","19:15","10/10/2025","20:35","False","Змеева Юлия Викторовна; БГЭУ: 2/402; (Бизнес-аналитика); 22 ДЦИ-22; (Лабораторные занятия); неделя: 6","БГЭУ: 2/402","True"
"ЗЮВ; БГЭУ: 2/401; (БОО); 23 ДЦИ-22; (Лаб-2); неделя: 6","10/11/2025","11:15","10/11/2025","12:35","False","Змеева Юлия Викторовна; БГЭУ: 2/401; (Бизнес-офис организации); 23 ДЦИ-22; (Лабораторные занятия); неделя: 6","БГЭУ: 2/401","True"
"ЗЮВ; БГЭУ: 2/401; (БОО); 23 ДЦИ-22; (Лаб-3); неделя: 6","10/11/2025","13:05","10/11/2025","14:25","False","Змеева Юлия Викторовна; БГЭУ: 2/401; (Бизнес-офис организации); 23 ДЦИ-22; (Лабораторные занятия); неделя: 6","БГЭУ: 2/401","True"
"ЗЮВ; БГЭУ: 2/401; (БОО); 23 ДЦИ-12; (Лаб-2); неделя: 6","10/11/2025","14:35","10/11/2025","15:55","False","Змеева Юлия Викторовна; БГЭУ: 2/401; (Бизнес-офис организации); 23 ДЦИ-12; (Лабораторные занятия); неделя: 6","БГЭУ: 2/401","True"
"ЗЮВ; БГЭУ: 2/401; (БОО); 23 ДЦИ-12; (Лаб-3); неделя: 6","10/11/2025","16:05","10/11/2025","17:25","False","Змеева Юлия Викторовна; БГЭУ: 2/401; (Бизнес-офис организации); 23 ДЦИ-12; (Лабораторные занятия); неделя: 6","БГЭУ: 2/401","True"
